"0",NULL,"1","15"
"1",NULL,NULL,"5"
"2",NULL,NULL,"6"
"3",NULL,NULL,"6"
"4",NULL,NULL,"7"
"5",NULL,NULL,"5"
"6",NULL,NULL,"6"
"7",NULL,NULL,"6"
"8",NULL,NULL,"7"
"9",NULL,NULL,"5"
"10",NULL,NULL,"7"
"11",NULL,NULL,"3"
"12",NULL,NULL,"1"
"13",NULL,NULL,"5"
"14",NULL,NULL,"5"
"15",NULL,NULL,"1"
"16",NULL,NULL,"6"
"17",NULL,NULL,"3"
"18",NULL,NULL,"3"
"19",NULL,NULL,"6"
"20",NULL,NULL,"2"
"21",NULL,NULL,"4"
"22",NULL,NULL,"2"
"23",NULL,NULL,"2"
"24",NULL,NULL,"7"
"25",NULL,NULL,"6"
"26",NULL,NULL,"6"
"27",NULL,NULL,"3"
"28",NULL,NULL,"2"
"29",NULL,NULL,"7"
"30",NULL,NULL,"7"
"31",NULL,NULL,"1"
"32",NULL,NULL,"1"
"33",NULL,NULL,"8"
"34",NULL,NULL,"2"
"35",NULL,NULL,"7"
"36",NULL,NULL,"2"
"37",NULL,NULL,"16"
"38",NULL,NULL,"1"
"39",NULL,NULL,"7"
"40",NULL,NULL,"3"
"41",NULL,NULL,"9"
"42",NULL,NULL,"7"
"43",NULL,NULL,"8"
"44",NULL,NULL,"6"
"45",NULL,NULL,"3"
"46",NULL,NULL,"6"
"47",NULL,NULL,"7"
"48",NULL,NULL,"5"
"49",NULL,NULL,"3"
"50",NULL,NULL,"3"
"51",NULL,NULL,"1"
"52",NULL,NULL,"13"
"53",NULL,NULL,"6"
"54",NULL,NULL,"2"
"55",NULL,NULL,"12"
"56",NULL,NULL,"1"
"57",NULL,NULL,"6"
"58",NULL,NULL,"10"
"59",NULL,NULL,"8"
"60",NULL,NULL,"1"
"61",NULL,NULL,"6"
"62",NULL,NULL,"10"
"63",NULL,NULL,"3"
"64",NULL,NULL,"3"
"65",NULL,NULL,"2"
"66",NULL,NULL,"1"
"67",NULL,NULL,"5"
"68",NULL,NULL,"5"
"69",NULL,NULL,"3"
"70",NULL,NULL,"7"
"71",NULL,NULL,"2"
"72",NULL,NULL,"1"
"73",NULL,NULL,"1"
"74",NULL,NULL,"4"
"75",NULL,NULL,"8"
"76",NULL,NULL,"10"
"77",NULL,NULL,"1"
"78",NULL,NULL,"9"
"79",NULL,NULL,"4"
"80",NULL,NULL,"10"
"81",NULL,NULL,"10"
"82",NULL,NULL,"5"
"83",NULL,NULL,"6"
"84",NULL,NULL,"4"
"85",NULL,NULL,"2"
"86",NULL,NULL,"8"
"87",NULL,NULL,"11"
"88",NULL,NULL,"9"
"89",NULL,NULL,"5"
"90",NULL,NULL,"7"
"91",NULL,NULL,"2"
"92",NULL,NULL,"6"
"93",NULL,NULL,"6"
"94",NULL,NULL,"6"
"95",NULL,NULL,"7"
"96",NULL,NULL,"5"
"97",NULL,NULL,"1"
"98",NULL,NULL,"1"
"99",NULL,NULL,"9"
"100",NULL,NULL,"1"
"101",NULL,NULL,"1"
"102",NULL,NULL,"2"
"103",NULL,NULL,"2"
"104",NULL,NULL,"8"
"105",NULL,NULL,"3"
"106",NULL,NULL,"2"
"107",NULL,NULL,"6"
"108",NULL,NULL,"8"
"109",NULL,NULL,"3"
"110",NULL,NULL,"2"
"111",NULL,NULL,"1"
"112",NULL,NULL,"11"
"113",NULL,NULL,"5"
"114",NULL,NULL,"3"
"115",NULL,NULL,"8"
"116",NULL,NULL,"10"
"117",NULL,NULL,"1"
"118",NULL,NULL,"2"
"119",NULL,NULL,"3"
"120",NULL,NULL,"7"
"121",NULL,NULL,"1"
"122",NULL,NULL,"1"
"123",NULL,NULL,"5"
"124",NULL,NULL,"3"
"125",NULL,NULL,"10"
"126",NULL,NULL,"2"
"127",NULL,NULL,"5"
"128",NULL,NULL,"7"
"129",NULL,NULL,"2"
"130",NULL,NULL,"1"
"131",NULL,NULL,"8"
"132",NULL,NULL,"3"
"133",NULL,NULL,"4"
"134",NULL,NULL,"4"
"135",NULL,NULL,"3"
"136",NULL,NULL,"5"
"137",NULL,NULL,"1"
"138",NULL,NULL,"2"
"139",NULL,NULL,"8"
"140",NULL,NULL,"2"
"141",NULL,NULL,"8"
"142",NULL,NULL,"7"
"143",NULL,NULL,"3"
"144",NULL,NULL,"9"
"145",NULL,NULL,"2"
"146",NULL,NULL,"1"
"147",NULL,NULL,"1"
"148",NULL,NULL,"2"
"149",NULL,NULL,"2"
"150",NULL,NULL,"1"
"151",NULL,NULL,"1"
"152",NULL,NULL,"8"
"153",NULL,NULL,"3"
"154",NULL,NULL,"1"
"155",NULL,NULL,"3"
"156",NULL,NULL,"1"
